RecordType,StartDate,Value
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:17:40 -0800,96
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:17:45 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:17:51 -0800,100
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:17:58 -0800,102
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:18:03 -0800,103
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:18:06 -0800,103
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:18:10 -0800,104
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:23:29 -0800,72
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:39:11 -0800,89
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:39:13 -0800,88
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:39:21 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:39:25 -0800,94
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:39:30 -0800,101
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:39:32 -0800,102
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:39:38 -0800,100
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:39:43 -0800,99
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:39:49 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:39:52 -0800,97
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:40:01 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:40:44 -0800,78
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:42:55 -0800,65.9683
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:43:54 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:51:16 -0800,99
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:57:45 -0800,76
HKQuantityTypeIdentifierHeartRate,2024-11-05 16:59:59 -0800,78
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:10:13 -0800,83
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:17:49 -0800,108
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:17:55 -0800,103
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:18:00 -0800,101
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:18:02 -0800,100
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:18:10 -0800,100
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:18:12 -0800,100
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:18:19 -0800,100
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:18:25 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:18:26 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:18:34 -0800,96
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:18:40 -0800,97
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:20:36 -0800,96
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:27:17 -0800,68
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:28:25 -0800,74
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:34:53 -0800,84
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:40:07 -0800,78
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:46:17 -0800,77
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:50:24 -0800,93
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:50:29 -0800,92
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:50:35 -0800,92
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:50:36 -0800,93
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:50:45 -0800,94
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:50:50 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:50:55 -0800,94
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:50:56 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:51:05 -0800,97
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:51:06 -0800,97
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:51:14 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:51:35 -0800,113
HKQuantityTypeIdentifierHeartRate,2024-11-05 17:51:36 -0800,113
HKQuantityTypeIdentifierHeartRate,2024-11-05 18:10:50 -0800,88
HKQuantityTypeIdentifierHeartRate,2024-11-05 18:13:28 -0800,87
HKQuantityTypeIdentifierHeartRate,2024-11-05 18:30:18 -0800,94
HKQuantityTypeIdentifierHeartRate,2024-11-05 18:30:19 -0800,93
HKQuantityTypeIdentifierHeartRate,2024-11-05 18:30:32 -0800,91
HKQuantityTypeIdentifierHeartRate,2024-11-05 18:45:32 -0800,84
HKQuantityTypeIdentifierHeartRate,2024-11-05 18:48:09 -0800,77
HKQuantityTypeIdentifierHeartRate,2024-11-05 18:57:19 -0800,71
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:02:49 -0800,78
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:05:13 -0800,78
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:12:12 -0800,76
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:13:25 -0800,75
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:18:09 -0800,72
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:26:56 -0800,76
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:30:54 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:33:34 -0800,78
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:39:34 -0800,75
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:46:40 -0800,76
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:52:31 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:54:58 -0800,92
HKQuantityTypeIdentifierHeartRate,2024-11-05 19:59:23 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:05:09 -0800,84
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:11:22 -0800,86
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:15:28 -0800,81
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:18:59 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:27:20 -0800,84
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:27:13 -0800,85.256
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:28:51 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:33:08 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:39:25 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:46:38 -0800,84
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:49:33 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:56:08 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-05 20:58:36 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:07:33 -0800,83
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:12:53 -0800,81
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:14:17 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:21:47 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:28:03 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:31:10 -0800,83
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:34:34 -0800,78
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:43:00 -0800,78
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:45:39 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:52:47 -0800,90
HKQuantityTypeIdentifierHeartRate,2024-11-05 21:56:40 -0800,87
HKQuantityTypeIdentifierHeartRate,2024-11-05 22:02:24 -0800,75
HKQuantityTypeIdentifierHeartRate,2024-11-05 22:06:13 -0800,74
HKQuantityTypeIdentifierHeartRate,2024-11-05 22:05:31 -0800,72
HKQuantityTypeIdentifierHeartRate,2024-11-05 22:09:26 -0800,72
HKQuantityTypeIdentifierHeartRate,2024-11-05 22:17:23 -0800,79
HKQuantityTypeIdentifierHeartRate,2024-11-05 22:22:16 -0800,79
HKQuantityTypeIdentifierHeartRate,2024-11-05 22:24:57 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-05 22:29:35 -0800,74
HKQuantityTypeIdentifierHeartRate,2024-11-06 01:46:41 -0800,76.9993
HKQuantityTypeIdentifierHeartRate,2024-11-06 01:46:32 -0800,75
HKQuantityTypeIdentifierHeartRate,2024-11-06 01:48:30 -0800,76
HKQuantityTypeIdentifierHeartRate,2024-11-06 01:53:51 -0800,71
HKQuantityTypeIdentifierHeartRate,2024-11-06 01:53:19 -0800,74
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:00:33 -0800,75
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:07:24 -0800,71
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:10:45 -0800,68
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:17:58 -0800,59
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:19:35 -0800,59
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:24:43 -0800,58
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:28:22 -0800,58
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:35:29 -0800,60
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:37:35 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:42:10 -0800,59
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:44:06 -0800,64
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:48:55 -0800,68
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:53:18 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:05:30 -0800,65
HKQuantityTypeIdentifierHeartRate,2024-11-06 02:58:09 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:03:41 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:08:40 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:13:16 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:18:53 -0800,59
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:23:17 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:31:49 -0800,71
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:35:38 -0800,62
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:37:02 -0800,64
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:39:10 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:45:28 -0800,65
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:48:15 -0800,64
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:53:09 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:57:54 -0800,65.5042
HKQuantityTypeIdentifierHeartRate,2024-11-06 03:59:00 -0800,64
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:05:39 -0800,60
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:06:06 -0800,58
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:11:29 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:14:52 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:18:14 -0800,57
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:23:13 -0800,62
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:35:40 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:29:30 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:33:32 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:42:42 -0800,55
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:45:00 -0800,53
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:51:18 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:54:05 -0800,84
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:05:41 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 04:58:50 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:04:14 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:08:31 -0800,69
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:15:14 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:18:38 -0800,71
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:23:35 -0800,71
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:28:21 -0800,65
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:35:42 -0800,68
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:33:07 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:39:46 -0800,68
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:43:08 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:48:59 -0800,69
HKQuantityTypeIdentifierHeartRate,2024-11-06 05:56:13 -0800,69
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:05:43 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:00:16 -0800,68
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:03:10 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:08:41 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:13:24 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:21:21 -0800,68
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:23:11 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:30:13 -0800,64
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:37:26 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:33:09 -0800,60
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:41:31 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:46:10 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:51:52 -0800,59
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:53:58 -0800,58
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:07:27 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 06:58:11 -0800,68
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:06:05 -0800,59
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:08:32 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:13:37 -0800,58
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:21:35 -0800,63
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:23:38 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:28:08 -0800,66
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:37:28 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:37:56 -0800,69
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:40:21 -0800,57
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:44:08 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:51:24 -0800,71
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:55:53 -0800,59
HKQuantityTypeIdentifierHeartRate,2024-11-06 07:57:54 -0800,71.1063
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:07:29 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:01:52 -0800,56
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:07:59 -0800,73
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:09:24 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:16:43 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:19:19 -0800,71
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:25:02 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:32:01 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:37:30 -0800,69
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:34:56 -0800,68
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:39:18 -0800,71
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:43:37 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:51:40 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:55:11 -0800,70
HKQuantityTypeIdentifierHeartRate,2024-11-06 08:58:47 -0800,69
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:07:02 -0800,58
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:11:33 -0800,67
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:08:11 -0800,59
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:15:21 -0800,73
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:18:25 -0800,69
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:27:48 -0800,72
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:32:41 -0800,59
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:34:34 -0800,72
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:41:46 -0800,76
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:38:09 -0800,72
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:43:13 -0800,73
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:53:03 -0800,72
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:55:18 -0800,73
HKQuantityTypeIdentifierHeartRate,2024-11-06 09:58:41 -0800,73
HKQuantityTypeIdentifierHeartRate,2024-11-06 10:03:38 -0800,73
HKQuantityTypeIdentifierHeartRate,2024-11-06 10:12:17 -0800,73
HKQuantityTypeIdentifierHeartRate,2024-11-06 10:08:19 -0800,73
HKQuantityTypeIdentifierHeartRate,2024-11-06 10:13:07 -0800,59
HKQuantityTypeIdentifierHeartRate,2024-11-06 10:21:30 -0800,88
HKQuantityTypeIdentifierHeartRate,2024-11-06 10:25:54 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-06 10:32:28 -0800,94
HKQuantityTypeIdentifierHeartRate,2024-11-06 10:30:08 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:00:54 -0800,96
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:06:26 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:08:39 -0800,79
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:13:17 -0800,84
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:26:18 -0800,104
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:29:03 -0800,107
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:22:03 -0800,94
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:33:50 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:30:38 -0800,89
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:34:28 -0800,105
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:40:32 -0800,92
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:44:25 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-06 11:50:37 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:00:55 -0800,103
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:12:11 -0800,92
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:15:54 -0800,79.8376
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:16:44 -0800,81
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:20:38 -0800,72
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:23:07 -0800,71
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:31:15 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:33:41 -0800,89
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:38:19 -0800,81
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:44:11 -0800,87
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:53:04 -0800,100
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:53:13 -0800,99
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:53:17 -0800,101
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:53:19 -0800,99
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:53:40 -0800,105
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:53:47 -0800,104
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:53:50 -0800,101
HKQuantityTypeIdentifierHeartRate,2024-11-06 12:53:58 -0800,101
HKQuantityTypeIdentifierHeartRate,2024-11-06 13:00:59 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-06 13:03:18 -0800,93
HKQuantityTypeIdentifierHeartRate,2024-11-06 13:13:27 -0800,93
HKQuantityTypeIdentifierHeartRate,2024-11-06 13:22:38 -0800,89
HKQuantityTypeIdentifierHeartRate,2024-11-06 13:26:46 -0800,88
HKQuantityTypeIdentifierHeartRate,2024-11-06 13:31:29 -0800,90
HKQuantityTypeIdentifierHeartRate,2024-11-07 14:41:26 -0800,79.2666
HKQuantityTypeIdentifierHeartRate,2024-11-07 14:42:32 -0800,79
HKQuantityTypeIdentifierHeartRate,2024-11-07 14:41:11 -0800,81
HKQuantityTypeIdentifierHeartRate,2024-11-07 14:44:17 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-07 14:55:51 -0800,84
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:02:28 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:07:32 -0800,88
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:12:11 -0800,90
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:23:04 -0800,84
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:25:50 -0800,75
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:30:57 -0800,83
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:33:11 -0800,76
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:41:53 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:43:17 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:55:55 -0800,89
HKQuantityTypeIdentifierHeartRate,2024-11-07 15:59:16 -0800,100
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:06:40 -0800,86
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:13:33 -0800,91
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:18:52 -0800,101
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:19:05 -0800,101
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:19:11 -0800,100
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:19:15 -0800,99
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:19:22 -0800,97
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:19:24 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:22:15 -0800,96
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:22:16 -0800,86
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:22:34 -0800,91
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:22:36 -0800,90
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:22:45 -0800,96
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:22:50 -0800,94
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:22:52 -0800,93
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:22:57 -0800,93
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:23:02 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:23:10 -0800,96
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:23:16 -0800,97
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:23:21 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:23:22 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:23:27 -0800,99
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:23:34 -0800,99
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:23:40 -0800,99
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:23:42 -0800,100
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:00 -0800,89
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:08 -0800,92
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:09 -0800,90
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:15 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:20 -0800,93
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:25 -0800,92
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:33 -0800,89
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:34 -0800,90
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:43 -0800,92
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:44 -0800,91
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:28:49 -0800,87
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:26:20 -0800,96
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:36:17 -0800,119
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:46:18 -0800,99
HKQuantityTypeIdentifierHeartRate,2024-11-07 16:50:59 -0800,101
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:09:16 -0800,95
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:09:23 -0800,102
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:09:28 -0800,98
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:09:34 -0800,102
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:09:38 -0800,101
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:09:44 -0800,104
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:22:46 -0800,94
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:24:10 -0800,89
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:33:02 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:34:24 -0800,84
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:38:23 -0800,87
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:47:16 -0800,92
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:49:34 -0800,97
HKQuantityTypeIdentifierHeartRate,2024-11-07 17:54:45 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-08 10:02:06 -0800,94
HKQuantityTypeIdentifierHeartRate,2024-11-08 10:05:19 -0800,99
HKQuantityTypeIdentifierHeartRate,2024-11-08 10:12:27 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-08 10:17:46 -0800,87
HKQuantityTypeIdentifierHeartRate,2024-11-08 10:20:50 -0800,85
HKQuantityTypeIdentifierHeartRate,2024-11-08 10:26:14 -0800,80
HKQuantityTypeIdentifierHeartRate,2024-11-08 10:29:04 -0800,87
HKQuantityTypeIdentifierHeartRate,2024-11-08 10:37:54 -0800,90
HKQuantityTypeIdentifierHeartRate,2024-11-08 10:42:19 -0800,107
